index,image_path,caption_id,caption_text,Title,Author / Creator,Edition,Description,Notes,Subjects,Form / genre,Culture,Identifier,Related work,Related information,Associated name,Use restrictions,Copyright,Repository,Includes layers,Collection,Creation Date,HOLLIS number,Permalink,Source,Image ID,Permalink.1,url,artist_name,artist_wikidata_uri,related_work,title,redirect_url,artist_info,print_info,description,topic
23,images/3910439.jpg,e2f90eb5-b935-4f62-8b66-0791ad80e863,an image of a man sitting on a rock [SEP],James Edouard de Rothschild (1844-81).,"Mordant, Daniel Charles Marie, artist, French [engraver]",,"He was the son of Nathaniel (Paris branch), and the grandson of Nathan Meyer Rothschild, who founded the famed London branch of the family.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Materials/Techniques: </i>drypoint;<i>Dimensions: </i>31.5 x 25 cm., plate mark",,portraits ; male figures ; rich people ; cigars,engravings,,Coin and Conscience catalog 65,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School F f41 xxx",,,ca. 1875,olvwork308327,"<a href=""http://id.lib.harvard.edu/via/olvwork308327/catalog"">http://id.lib.harvard.edu/via/olvwork308327/catalog</a>",HVD - Images,4084350,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308327&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836635?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,24,Le Grand Diable d'Argent Patron de la Finance,https://iiif.lib.harvard.edu/manifests/view/ids:3910471,"Hand-colored etching by unknown artist. [France, early 19th century].","25.5 x 34.9 cm, imageCF f13 xx","Pour courir au diable d'argent
On se donne un mal impayable
On se dit partout indigent
Tant de monde est insatiable. (Below image)",Money Devil
24,images/3910429.jpg,920ca713-5f8c-439e-a818-d5bbf91d4fcc,an image of a man on a horse with a dog [SEP],De Beurs. [Amsterdam],,,"The Amsterdam exchange, situated on the Amstel River, was designed by Hendrick de Keijser and opened in 1611. Trading was carried on in the open inner court. Print by unknown artist.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Materials/Techniques: </i>etching (printing process);<i>Dimensions: </i>19.2 x 29.8 cm., plate mark",,stock exchanges ; commercial buildings ; trade ; courtyards ; clock towers ; bell towers ; canals ; city and town life,etchings;engravings,,Coin and Conscience catalog 66,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School AE n1 x",,,early 17th century,olvwork308328,"<a href=""http://id.lib.harvard.edu/via/olvwork308328/catalog"">http://id.lib.harvard.edu/via/olvwork308328/catalog</a>",HVD - Images,4082792,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308328&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836636?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",,,25,"Les Vérités du Jour, ou le Grand Diable d'Argent",https://iiif.lib.harvard.edu/manifests/view/ids:3910473,"Hand-colored wood engraving. Épinal, Fabrique de Pellerin, [ca. 1840].",29.5 x 49.5 cmCF f11 xxx,"An example of one of the hundreds of prints published by the Pellerin firm during the height of its renown as creator of ""images populaires.""",Money Devil
25,images/3910561.jpg,760d1279-1af3-4b1d-afaa-5e9d34a57c85,an image of jesus being the head of jesus to a man [SEP],"Les Vérités du Jour, ou le Grand Diable d'Argent.",,,"An example of one of the hundreds of prints published by the Pellerin firm in Epinal during the height of its renown as creator of ""images populaires."" Print by unknown artist.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>wood engraving (process);<i>Materials/Techniques: </i>hand coloring;<i>Dimensions: </i>29.4 x 49.5 cm., plate mark",,devil ; demons ; coins ; wings ; human figures ; allegories ; death ; satire (artistic device),engravings,,Coin and Conscience catalog 25,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Imagerie Pellerin (Epinal, France) [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF f11 xxx",,,ca. 1840,olvwork308281,"<a href=""http://id.lib.harvard.edu/via/olvwork308281/catalog"">http://id.lib.harvard.edu/via/olvwork308281/catalog</a>",HVD - Images,4084026,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308281&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836637?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School",Pellerin,http://www.wikidata.org/entity/Q3164685,26,"Le Grand Diable d'Argent, Patron de la Finance",https://iiif.lib.harvard.edu/manifests/view/ids:3910475,"Colored lithograph, signed ""J.P. del, C.M. lith."" Épinal, Fabrique de Pellerin, [188–?].",20.5 x 32 cmCF f15 x,"Below image is a nine-stanza poem, to be sung to the tune of: ""J'ai vu partout dans mes voyages; ou La pipe de tabac.""",Money Devil
26,images/3910549.jpg,8cf65298-d930-4e77-ab94-50b791eda083,an image of a painting of a group of people [SEP],[Allegory of Wealth and Luxury],"Swanenburg, Willem, 1581-1612, Dutch [engraver];Bloemaert, Abraham, 1566-1651, Dutch [artist]",,"An earlier state was published in 1609. A woman sits at a table of money, silver chalices, and jewels. In the foreground are a crown and scepter, behind which smoke and bubbles rise from a cup—symbolizing the transience of power and glory.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>23.6 x 18.7 cm., image",,allegories ; female figures ; smoke ; bubbles ; coins ; jewels ; moneybags ; crowns (headdresses) ; scepters,engravings,,Coin and Conscience catalog 14,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF n2",,,1611,olvwork308267,"<a href=""http://id.lib.harvard.edu/via/olvwork308267/catalog"">http://id.lib.harvard.edu/via/olvwork308267/catalog</a>",HVD - Images,4083737,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308267&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836638?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","Badalocchio, Sisto",http://www.wikidata.org/entity/Q729057,27,The Queen of Sheba Bringing Gifts to King Solomon. 1 Kings 10,https://iiif.lib.harvard.edu/manifests/view/ids:3910477,"Etching by Sisto Badalocchio (1581 or 85–1647). [Rome, 1607].",13.4 x 18 cmCC i1,"Plate fifty from Historia del Testamento Vecchio dipinta in Roma nel Vaticano da Raffaelle di Urbino, published by Giovanni Orlandini in Rome, 1607. It was comprised of fifty-one etchings (twenty-three by Badalocchio, the others by Giovanni Lanfranco, 1582–1647) after Raphael's frescos in the loggias of the Vatican.",Biblical and Mythological Scenes
27,images/3910563.jpg,dd1e6558-0e96-4b6e-a645-9aad4bfb16cb,an image of a man in a coat and hat [SEP],"Midas, Transmuting all into GOLD PAPER.","Gillray, James, 1757-1815, English [etcher]",,"Published March 9, 1797. Another satire on the creation of legal tender bank notes by the Bank of England. (See 41). William Pitt is pictured spewing paper money out of his mouth, while gold coins are locked up in his stomach.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Dimensions: </i>35.5 x 25.5 cm., plate mark",,excrement ; caricatures ; prime ministers ; mythology ; money ; gold ; reed ; ears ; banks and banking ; toilets ; satire (artistic device),etchings,British,Coin and Conscience catalog 42,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation.</a>","Humphrey, Hannah, fl. 1774-1817 [publisher];Pitt, William, 1759-1806, British [subject]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School DA gb33 xx",,,1797,olvwork308302,"<a href=""http://id.lib.harvard.edu/via/olvwork308302/catalog"">http://id.lib.harvard.edu/via/olvwork308302/catalog</a>",HVD - Images,4085652,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308302&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836639?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Visscher, Jan Claesz', 'Doetechum, Lucas van', 'Paludanus, Gerhard (von Groeningen)']","['http://www.wikidata.org/entity/Q18516699', 'http://www.wikidata.org/entity/Q20011635', 'http://www.wikidata.org/entity/Q1094674']",28,The Parable of the Talents. Mt. 25: 14,https://iiif.lib.harvard.edu/manifests/view/ids:3910479,"Engraving by Lucas van Doetechum (fl. 1559), after Gerhard Paludanus (von Groeningen, fl. 1560–90). Jan Claesz Visscher ""excudit."" [Netherlands, early 17th century].",20.5 x 28.7 cmCF n6 x,"A later state of a print first issued as part of a series of fourteen engravings from the New Testament: Memorabilium, Novi Testamenti . . . Antwerp, exc. Gerard de Jode.",Biblical and Mythological Scenes
28,images/3910547.jpg,2e51053d-9bb0-4ed5-862a-9fc0f82090e7,an image of a cartoon of a woman being carried by a man [SEP],Le Cornard Contant,"Langlois, François, 1588-1647, French [engraver (printmaker)]",,"Possibly a plate from his Oiseaux et Grotesques. The ""happy cuckold"" does not mind his lost honor, because his ""horns of plenty"" bring him immeasurable happiness. (French caption).;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>31 x 22 cm., plate mark",,horns ; coins ; jewels ; money ; cornucopias ; clothing & dress,engravings,,Coin and Conscience catalog 22,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA f1 xx",,,early 17th century,olvwork308275,"<a href=""http://id.lib.harvard.edu/via/olvwork308275/catalog"">http://id.lib.harvard.edu/via/olvwork308275/catalog</a>",HVD - Images,4086201,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308275&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836640?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Heemskerck, Maarten van', 'Visscher, Jan Claesz']","['http://www.wikidata.org/entity/Q538350', 'http://www.wikidata.org/entity/Q1094674']",29,The Parable of Ananias and Sapphira. Acts 5: 1,https://iiif.lib.harvard.edu/manifests/view/ids:3910481,"Engraving after Maarten van Heemskerck (1498–1574). Jan Claesz Visscher ""excudebat."" [Amsterdam, early 17th century].",20.9 x 26.4 cmCC n6 x,Ananias and his wife Sapphira were struck dead for holding back some of their property that was to be communally owned.,Biblical and Mythological Scenes
29,images/3910553.jpg,0509817d-4293-47fe-894f-9c047c18f78b,an image of a group of people playing cards [SEP],Divitiæ,"Mallery, Karel van, died after 1635 [engraver];Vos, Martin de, 1532-1603, Flemish [artist]",,"Riches, portrayed as a woman holding money, jewels, and silver, sits near a little girl who holds a mirror. She is Pride, the daughter of Riches. Printed in Antwerp.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>17.5 x 22.5 cm., image",,allegories ; personification ; mother and child ; rich people ; wealth ; moneybags ; jewels ; courtyards ; garden parties ; coins,engravings,,Coin and Conscience catalog 12,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Galle, Philip, 1537-1612, Flemish [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF b2",,,ca. 1600,olvwork308265,"<a href=""http://id.lib.harvard.edu/via/olvwork308265/catalog"">http://id.lib.harvard.edu/via/olvwork308265/catalog</a>",HVD - Images,4087608,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308265&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836641?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Vos, Marten de', 'Sadeler, Jan (Johannes), I']","['http://www.wikidata.org/entity/Q3161745', 'http://www.wikidata.org/entity/Q555022']",30,The Apostles Distribute the Money to those in Need. Acts 4: 32-35,https://iiif.lib.harvard.edu/manifests/view/ids:3910483,"Engraving by Jan (Johannes) Sadeler I (1550–1600), after Marten de Vos (1532–1603). [n.p., ca. 1600].","16.5 x 23.8 cm, imageCC b1",,Biblical and Mythological Scenes
30,images/3910433.jpg,63aa1f5e-08a4-45ab-bdba-85dc30b0d1a1,an image of a man in a hat and coat [SEP],Le Grand Saut . . . Sot.,,,"Lithograph by unknown artist. Louis-Philippe is pictured jumping over the Channel from France to England. The title is a play on words, which can be read ""the big leap"" or ""the big fool."";<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>lithography;<i>Dimensions: </i>25.5 x 23 cm., image",,caricatures ; kings and rulers ; thieves ; money ; channels (water body components) ; jumping ; satire (artistic device),lithographs,French,Coin and Conscience catalog 49,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Lordereau, ca. 1848 [publisher];Louis Philippe, 1773-1850, French [subject]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School DA f26 xx",,,1848?,olvwork308309,"<a href=""http://id.lib.harvard.edu/via/olvwork308309/catalog"">http://id.lib.harvard.edu/via/olvwork308309/catalog</a>",HVD - Images,4088730,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308309&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836642?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Galle, Cornelis, the Elder', 'Titian, (Tiziano Vecellio)']","['http://www.wikidata.org/entity/Q869133', 'http://www.wikidata.org/entity/Q47551']",31,Christ and the Pharisees with the Tribute Money. Mt. 22,https://iiif.lib.harvard.edu/manifests/view/ids:3910485,"Engraved and published by Cornelis Galle the Elder (ca. 1576–1650), after Tiziano Vecellio (Titian, 1477–1575). [n.p., early 17th century].","24 x 18.8 cm, imageCC n4 x",,Biblical and Mythological Scenes
31,images/3910427.jpg,bf4a01a9-8172-4d46-a519-50758d90403e,an image of a man on a horse with a sword [SEP],Pauvres Aveugles.,"Desperet, A. [lithographer]",,"Plate 282 from La Caricature, no. 136 (June 13, 1833). Louis-Philippe is followed by his ministers, carrying bags of money as they descend into the ""Gouffre de l'illigalité."";<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>lithography;<i>Dimensions: </i>19 x 27 cm., image",,caricatures ; political cartoons ; politicians ; blindness ; purses (bags) ; money ; canes ; canyons ; thieves ; wealth ; satire (artistic device),lithographs,French,Coin and Conscience catalog 45,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Aubert (Firm), Paris, publishers [publisher];Louis Philippe, 1773-1850, French [subject]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School DA f5 xx",,,1833,olvwork308305,"<a href=""http://id.lib.harvard.edu/via/olvwork308305/catalog"">http://id.lib.harvard.edu/via/olvwork308305/catalog</a>",HVD - Images,4088871,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308305&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836643?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Carracci, Annibale', 'Stefanoni, Pietro', 'Reni, Guido']","['http://www.wikidata.org/entity/Q7824', 'http://www.wikidata.org/entity/Q56334603', 'http://www.wikidata.org/entity/Q109061']",32,St. Roch Giving Alms to the Poor,https://iiif.lib.harvard.edu/manifests/view/ids:3910487,"Etching by Guido Reni (1572–1642), after the painting by Annibale Carracci (1560–1609). Published by Pietro Stefanoni (b. 1589). [Italy], 1610.",29.3 x 45.5 cmCC i3 xx,"St. Roch, born in France, was venerated in Italy for his charity toward the sick and his gift of healing.",Biblical and Mythological Scenes
32,images/3910431.jpg,92a0c2a6-69ca-4390-b888-26576702bb42,an image of a man in a black and white dress [SEP],[The Parable of the Talents. Mt. 25: 14],"Doetechum, Lucas van, d. before 1584, Dutch [engraver];Gerard van Groeningen, ac.1550-1600, Dutch [artist]",,"A later state of a print first issued as part of a series of fourteen engravings from the New Testament: Memorabilium, Novi Testamenti . . . Antwerp, exc. Gerard de Jode.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>20.5 x 28.7 cm., plate mark",,Biblical events ; parables ; investment ; coins ; coin hoards ; servants ; chests ; moneybags,engravings,,Coin and Conscience catalog 28,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Visscher, Claes Jansz, 1587-1652 [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF n6 x",,,Early 17th century,olvwork308284,"<a href=""http://id.lib.harvard.edu/via/olvwork308284/catalog"">http://id.lib.harvard.edu/via/olvwork308284/catalog</a>",HVD - Images,4083220,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308284&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836644?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Valck, Gerard', 'Ertinger, Franz', 'Lafage, Raymond']","['http://www.wikidata.org/entity/Q19829357', 'http://www.wikidata.org/entity/Q2107767', 'http://www.wikidata.org/entity/Q3420968']",33,Le Veau d'Or. Exod. 32,https://iiif.lib.harvard.edu/manifests/view/ids:3910489,"Etching by Franz Ertinger (1640–1710), after Raymond Lafage (1656–90). ""Sculp. Parisium 1683."" Published by Gerard Valck, Amsterdam.",46.5 x 31.2 cmCC f7 xxx,Adoration of the golden calf.,Biblical and Mythological Scenes
33,images/3910425.jpg,d00b1d77-9e53-4fc1-ac9e-a82c5c7c5868,an image of a woman holding a sword [SEP],"[Darius, out of Greed, Orders the Tomb of Queen Nitocris to be Opened]","Picart, Bernard, 1673-1733, French [engraver];Le Sueur, Eustache, 1616-1655, French [artist]",,"Possibly printed in Amsterdam. The French caption below the image tells the legend of King Darius, who plundered the tomb of Queen Nitocris for the riches promised within, only to find a corpse and a curse upon his avarice.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>36.4 x 22.4 cm., plate mark",,kings and rulers ; queens ; tombs ; ancient ; thieves ; stones ; picks (tools) ; human figures ; pyramids,engravings,,Coin and Conscience catalog 34,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CC n8 xx",,,1725,olvwork308290,"<a href=""http://id.lib.harvard.edu/via/olvwork308290/catalog"">http://id.lib.harvard.edu/via/olvwork308290/catalog</a>",HVD - Images,4089050,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308290&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836645?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Le Sueur, Eustache', 'Picart, Bernard']","['http://www.wikidata.org/entity/Q1378723', 'http://www.wikidata.org/entity/Q559929']",34,"Darius, out of Greed, Orders the Tomb of Queen Nitocris to be Opened",https://iiif.lib.harvard.edu/manifests/view/ids:3910491,"Engraving by Bernard Picart (1673–1733), after Eustache Le Sueur (1617–55). [Amsterdam?] 1725.",36.4 x 22.4 cmCC n8 xx,"The French caption below image tells the legend of King Darius, who plundered the tomb of Queen Nitocris for the riches promised within, only to find a corpse and a curse upon his avarice.",Biblical and Mythological Scenes
34,images/3910545.jpg,d3445ce4-3cae-49c6-8b5c-a477031c37c2,an image of a cartoon depicting a man being attacked by a dragon [SEP],[The Two Deaths],"Wierix, Hieronymus, 1553-1619, Flemish [engraver];Vos, Martin de, 1532-1603, Flemish [artist]",,"A narrative in two parts. At left, a pious man receives riches from heaven; at right, Death prepares to strike a miser amidst his wealth. Printed in Antwerp.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>29.8 x 32.5 cm., plate mark",,allegories ; personification ; wealth ; heaven ; gold ; coin hoards ; death ; moneybags,engravings,Flemish,Coin and Conscience catalog 8,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>","Cock, Hieronymus, 1510-1570, Flemish [publisher]","Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CF b9 xxx",,,late 16th century,olvwork308259,"<a href=""http://id.lib.harvard.edu/via/olvwork308259/catalog"">http://id.lib.harvard.edu/via/olvwork308259/catalog</a>",HVD - Images,4089320,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308259&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836646?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Desplaces, Louis', 'Maratti, Carlo']","['http://www.wikidata.org/entity/Q19569543', 'http://www.wikidata.org/entity/Q538998']",35,Danaë,https://iiif.lib.harvard.edu/manifests/view/ids:3910493,"Engraving by Louis Desplaces (1682–1739), after the painting by Carlo Maratti (1625–1713). [France, 18th century].",30.5 x 38.7 cmCC f9 xxx,"Below image: ""Tableau du Cabinet de Monsieur de la Faye, Secretaire du Cabinet du Roy."" Depiction of the myth of Danaë, who was seduced by Zeus, disguised as a shower of gold.",Biblical and Mythological Scenes
35,images/3910551.jpg,541f19cf-6a9f-4dd3-bcaf-193b5e872ddf,an image of a man being taken from a book [SEP],"Dove L'Oro Parla, Ogni Lingua Tace.","Mitelli, Giuseppe Maria, 1634-1718, Italian [etcher]",,"Printed in Bologna. Number thirteen from his series of fifty engravings illustrating Italian proverbs. A man murders, then steals the victim's purse, offering a witness money to keep quiet.;<i>Materials/Techniques: </i>paper;<i>Materials/Techniques: </i>etching (printing process);<i>Materials/Techniques: </i>engraving (printing process);<i>Dimensions: </i>27 x 20 cm., plate mark",,thieves ; murderers ; daggers (weapons) ; money ; male figures ; proverbs ; moneybags,etchings;engravings,,Coin and Conscience catalog 19,"part of Bleichroeder Print Collection, Kress Collection","<a href=""http://www.library.hbs.edu/hc/cc/""</a>Coin & Conscience: Popular Views of Money, Credit and Speculation. </a>",,"Baker Library Special Collections and Archives, Harvard Business School: These images may not be reproduced or transmitted in any form or by any means, electronic or mechanical, without permission in writing from the Historical Collections Department, Baker Library, Harvard Business School. Appointment necessary to consult collection.",,"Baker Library Special Collections and Archives, Harvard Business School CA i2 x",,,1678,olvwork308272,"<a href=""http://id.lib.harvard.edu/via/olvwork308272/catalog"">http://id.lib.harvard.edu/via/olvwork308272/catalog</a>",HVD - Images,4087187,https://hollis.harvard.edu/primo-explore/fulldisplay?docid=HVD_VIAolvwork308272&context=L&vid=HVD2&lang=en_US,"http://nrs.harvard.edu/urn-3:HBS.BAKER:836647?buttons=y&caption=Historical+Collections,+Baker+Library,+Harvard+Business+School","['Goltzius, Hendrick', 'Saenredam, Jan']","['http://www.wikidata.org/entity/Q165367', 'http://www.wikidata.org/entity/Q711775']",36,Marriage for Wealth Officiated by the Devil,https://iiif.lib.harvard.edu/manifests/view/ids:3910495,"Engraving by Jan Saenredam (1565–1607), after Hendrick Goltzius (1558–1617). [Netherlands, ca. 1600].",23.5 x 16.2 cmCF n7 x,"The second of three numbered engravings after Goltzius called the Marriage Trilogy. A devil joins the hands of a couple as she blows a stream of coins and smoke, symbolizing the transience of honor and material possessions.",Love and Money
